t,gpu_util_pct,power_w,gpu_mem_used_mb
0.0002410411834716797,0,27.564,659.875
0.22901296615600586,0,27.564,675.875
0.43740272521972656,1,27.564,681.875
0.6414890289306641,1,27.564,721.875
0.848487377166748,6,27.861,693.875
1.053490400314331,18,28.158,753.875
1.2594940662384033,1,27.564,763.875
1.4665145874023438,4,27.564,763.875
1.6714885234832764,0,27.564,763.875
1.8785197734832764,0,27.564,763.875
2.0834972858428955,0,27.564,763.875
2.288536787033081,0,27.564,763.875
2.4935007095336914,0,27.564,763.875
2.69950008392334,8,27.564,777.875
2.90553879737854,0,27.564,777.875
3.1123361587524414,0,27.564,777.875
3.320516586303711,0,27.564,777.875
3.527998924255371,0,27.465,777.875
3.7327077388763428,0,27.564,777.875
3.942363739013672,0,27.564,777.875
4.149332284927368,0,27.564,777.875
4.365631103515625,0,27.564,777.875
4.572518825531006,0,27.564,777.875
4.780543088912964,0,27.564,777.875
4.992515325546265,0,27.465,777.875
5.202344179153442,0,27.564,777.875
5.411320209503174,0,27.564,777.875
5.618342399597168,0,27.564,777.875
5.837542295455933,0,27.564,777.875
6.042511224746704,0,27.564,777.875
6.249323129653931,0,27.564,777.875
6.4555158615112305,0,27.465,777.875
6.661521911621094,0,27.564,777.875
6.867514371871948,0,27.564,777.875
7.073517560958862,0,27.564,777.875
7.279514312744141,0,27.564,777.875
7.488525629043579,0,27.564,777.875
7.697538375854492,0,27.564,777.875
7.904335975646973,0,27.564,777.875
8.118518352508545,4,27.861,799.875
8.322598934173584,5,27.564,799.875
8.528510808944702,0,27.564,799.875
8.734526872634888,0,27.564,799.875
8.938327550888062,0,27.564,799.875
9.150527000427246,4,27.564,799.875
9.356687784194946,0,27.564,799.875
9.562504053115845,3,27.762,771.875
9.769317150115967,20,27.96,791.875
9.982516050338745,10,27.762,791.875
10.188339471817017,8,28.736,791.875
10.395524263381958,15,32.873,791.875
10.600625276565552,13,28.752,791.875
10.807405710220337,10,31.21,791.875
11.018488645553589,10,31.785,791.875
11.226422786712646,10,28.356,791.875
11.433127880096436,10,29.626,791.875
11.646317958831787,13,32.082,791.875
11.852486610412598,10,29.742,791.875
12.057358026504517,11,29.725,791.875
12.271021604537964,14,30.93,791.875
12.478317737579346,8,27.861,791.875
12.685496091842651,10,29.923,791.875
12.891321659088135,10,32.675,791.875
13.098336219787598,15,30.319,791.875
13.305500984191895,10,33.763,791.875
13.511317491531372,10,31.588,791.875
13.71849250793457,11,27.861,791.875
13.92646050453186,10,31.803,791.875
14.13348937034607,10,30.715,791.875
14.339329957962036,13,27.663,791.875
14.54588532447815,10,30.022,791.875
14.757314205169678,10,28.455,791.875
14.964230298995972,10,30.418,791.875
15.169484376907349,13,31.111,791.875
15.380325555801392,10,27.564,791.875
15.585493803024292,10,27.564,791.875
15.794819116592407,10,30.698,791.875
15.999328136444092,19,27.663,789.875
16.20931911468506,11,31.785,789.875
16.417191743850708,11,27.762,789.875
16.62532091140747,11,27.96,789.875
16.833319425582886,8,27.564,789.875
17.04631805419922,10,30.517,789.875
17.251485109329224,10,27.762,789.875
17.4663188457489,9,30.715,789.875
17.673481464385986,11,27.663,789.875
17.885396003723145,9,31.21,789.875
18.09431552886963,5,27.762,789.875
18.307315826416016,10,30.121,789.875
18.51832938194275,5,28.653,789.875
18.73434615135193,8,27.762,789.875
18.94424843788147,8,29.033,789.875
19.153324604034424,5,32.28,789.875
19.361323833465576,10,27.564,789.875
19.57232642173767,5,27.663,789.875
19.779502391815186,5,33.881,789.875
19.989556550979614,8,27.762,789.875
20.20316195487976,7,27.564,789.875
20.41532254219055,5,28.95,789.875
20.638320922851562,8,28.241,789.875
20.84834575653076,8,28.736,789.875
21.056512594223022,10,30.633,789.875
21.26249933242798,10,28.752,789.875
21.468495845794678,10,31.111,789.875
21.673469066619873,14,34.158,789.875
21.881808042526245,11,27.663,741.875
22.088560819625854,0,27.564,741.875
22.29350256919861,0,27.564,741.875
22.499520301818848,10,27.861,739.875
22.704503297805786,0,27.564,739.875
22.910528421401978,0,27.564,739.875
23.115522146224976,0,27.663,739.875
23.320878982543945,0,27.564,739.875
23.529505491256714,0,27.564,739.875
23.733486890792847,0,27.564,739.875
23.938499212265015,0,27.564,739.875
24.144503116607666,0,27.564,739.875
24.350477933883667,3,27.663,739.875
24.55633020401001,0,27.564,739.875
24.762494564056396,0,27.564,739.875
24.96734094619751,4,27.564,739.875
25.173510789871216,0,27.564,739.875
25.381534576416016,0,27.564,739.875
25.585490703582764,0,27.564,739.875
25.791481256484985,0,27.564,739.875
25.996484756469727,0,27.564,739.875
26.20531725883484,11,28.752,863.875
26.411558389663696,14,30.814,869.875
26.627387046813965,24,31.291,869.875
26.83242106437683,37,31.686,869.875
27.039570808410645,32,28.653,869.875
27.248572826385498,18,32.675,869.875
27.45933699607849,23,31.704,869.875
27.66831922531128,24,30.994,869.875
27.875489711761475,25,27.762,869.875
28.08341670036316,24,34.455,869.875
28.292344570159912,28,34.929,869.875
28.50331687927246,22,30.22,869.875
28.71048879623413,27,33.664,869.875
28.91948103904724,23,29.544,869.875
29.1303391456604,24,31.803,869.875
29.342334508895874,24,30.319,869.875
29.551316261291504,23,32.873,869.875
29.7584867477417,19,29.033,869.875
29.96769118309021,27,35.147,869.875
30.182554244995117,28,29.824,869.875
30.39133310317993,25,30.814,869.875
30.600128889083862,23,29.429,869.875
30.810268878936768,16,29.231,869.875
31.022485733032227,23,32.892,869.875
31.229326486587524,17,31.803,869.875
31.450676202774048,17,31.803,869.875
31.66232657432556,19,27.762,869.875
31.879313230514526,13,29.33,869.875
32.09171271324158,16,31.686,869.875
32.30431509017944,16,29.544,869.875
32.51940417289734,14,28.835,869.875
32.730515003204346,14,31.884,869.875
32.93890452384949,16,31.291,869.875
33.15273904800415,16,31.785,869.875
33.3653404712677,16,30.814,905.875
33.57258129119873,22,30.418,869.875
33.789310932159424,20,32.675,869.875
33.999329566955566,12,31.884,965.875
34.21334791183472,27,34.238,921.875
34.423357009887695,32,36.412,921.875
34.63334560394287,22,29.841,921.875
34.84431743621826,24,30.121,921.875
35.059388637542725,17,31.588,921.875
35.27332925796509,25,33.071,921.875
35.481318950653076,22,31.704,921.875
35.69131898880005,25,31.21,921.875
35.903504848480225,24,29.33,921.875
36.11532735824585,22,32.953,921.875
36.325315952301025,19,31.291,921.875
36.53731727600098,23,34.139,921.875
36.74934434890747,25,32.496,921.875
36.95621156692505,33,32.595,869.875
37.182135581970215,29,34.455,869.875
37.38848829269409,24,30.22,897.875
37.59419107437134,30,35.226,917.875
37.804635524749756,21,36.927,917.875
38.02393341064453,22,31.111,917.875
38.233320236206055,28,30.104,917.875
38.44331693649292,30,33.862,917.875
38.66432976722717,24,35.996,917.875
38.87731432914734,26,29.247,917.875
39.08337616920471,29,33.961,917.875
39.29423141479492,21,31.21,917.875
39.502490520477295,32,30.418,917.875
39.71248912811279,24,33.664,917.875
39.91932940483093,24,33.98,917.875
40.13132429122925,30,32.595,917.875
40.348318576812744,27,34.455,917.875
40.55648899078369,24,34.257,917.875
40.766520738601685,26,32.001,917.875
40.97846579551697,27,31.128,917.875
41.191176414489746,33,31.111,917.875
41.39751696586609,28,35.147,917.875
41.6138813495636,25,32.28,917.875
41.833444118499756,22,30.319,917.875
42.043317794799805,28,34.337,917.875
42.25463628768921,28,32.873,917.875
42.475316762924194,23,32.873,917.875
42.70288133621216,33,31.704,917.875
42.916494369506836,28,28.241,917.875
43.12649583816528,25,37.773,917.875
43.34135937690735,28,31.012,917.875
43.54835343360901,24,32.001,917.875
43.761488914489746,27,31.407,917.875
43.97732329368591,23,31.686,917.875
44.19786715507507,18,30.418,917.875
44.41762661933899,17,30.121,917.875
44.63964104652405,20,28.934,917.875
44.8653302192688,17,29.346,917.875
45.085967779159546,13,33.763,917.875
45.30593729019165,21,29.346,917.875
45.529165744781494,16,30.517,917.875
45.74039888381958,13,28.752,917.875
45.954224586486816,17,33.17,917.875
46.17134428024292,18,32.298,917.875
46.384443521499634,18,29.824,917.875
46.60434150695801,14,28.95,917.875
46.826502561569214,16,31.605,917.875
47.039315938949585,11,31.407,917.875
47.27541947364807,19,37.872,917.875
47.48185324668884,27,32.28,917.875
47.70432782173157,24,31.309,917.875
47.92336082458496,22,35.127,917.875
48.14797616004944,30,34.356,917.875
48.356318950653076,22,33.268,917.875
48.56650710105896,24,29.923,917.875
48.79032921791077,24,29.049,917.875
49.00954008102417,25,28.752,917.875
49.23150587081909,32,34.356,917.875
49.450318336486816,23,39.376,917.875
49.66550946235657,27,30.517,917.875
49.87531566619873,25,30.121,917.875
50.08751082420349,28,32.1,917.875
50.29649782180786,26,32.972,917.875
50.52166748046875,24,32.576,917.875
50.73532724380493,18,29.742,917.875
50.95253658294678,25,32.477,917.875
51.16533160209656,23,35.522,917.875
51.37832164764404,29,29.429,917.875
51.58843111991882,27,34.752,917.875
51.8033287525177,27,29.33,917.875
52.02143955230713,23,30.517,917.875
52.23498821258545,29,31.785,917.875
52.44733190536499,29,38.761,917.875
52.66537117958069,26,32.28,917.875
52.87768483161926,24,30.913,917.875
53.087958335876465,24,35.127,917.875
53.29633378982544,31,33.25,917.875
53.50557851791382,27,39.551,917.875
53.71451234817505,28,30.616,917.875
53.94483494758606,27,35.839,917.875
54.15535306930542,32,29.742,917.875
54.373319149017334,20,33.565,917.875
54.583518505096436,27,31.111,917.875
54.79270005226135,26,34.455,917.875
55.009302854537964,27,29.231,917.875
55.223318338394165,30,37.082,917.875
55.43031668663025,27,34.653,917.875
55.639331102371216,25,33.17,917.875
55.85031843185425,25,31.902,917.875
56.05753231048584,31,30.715,917.875
56.26831817626953,20,29.429,917.875
56.479315519332886,29,32.694,917.875
56.689467906951904,30,30.517,917.875
56.897496938705444,26,34.337,917.875
