t,gpu_util_pct,power_w,gpu_mem_used_mb
0.00023794174194335938,0,23.802,391.875
0.2045605182647705,4,32.064,391.875
0.41273951530456543,1,32.082,411.875
0.6179225444793701,1,32.082,451.875
0.8207969665527344,4,32.181,415.875
1.0237452983856201,2,32.953,441.875
1.2267305850982666,11,32.082,443.875
1.4295952320098877,0,32.082,443.875
1.6324982643127441,4,33.052,489.875
1.8354663848876953,6,32.181,491.875
2.0393853187561035,2,32.082,491.875
2.2421679496765137,0,32.082,509.875
2.4450433254241943,14,32.082,491.875
2.64790678024292,0,32.082,491.875
2.8507094383239746,0,32.082,491.875
3.054288864135742,0,32.082,491.875
3.257065773010254,0,32.082,491.875
3.460022211074829,0,32.082,491.875
3.6651086807250977,0,32.064,491.875
3.8684046268463135,0,32.082,491.875
4.071314573287964,0,34.929,489.875
4.274186849594116,13,33.744,485.875
4.477075576782227,24,32.082,485.875
4.68001651763916,0,32.064,485.875
4.882845878601074,0,31.983,485.875
5.085771322250366,0,31.983,485.875
5.291204929351807,0,32.082,485.875
5.494606971740723,0,31.983,485.875
5.697727203369141,0,31.965,485.875
5.901217699050903,0,31.983,485.875
6.104220628738403,0,31.983,485.875
6.306893348693848,0,32.064,485.875
6.510040044784546,0,31.983,485.875
6.7137274742126465,0,31.965,485.875
6.920878648757935,0,31.965,485.875
7.124870538711548,7,33.151,483.875
7.330077648162842,0,31.983,483.875
7.5359086990356445,0,31.983,483.875
7.742869138717651,0,31.983,483.875
7.947864055633545,0,31.983,483.875
8.153872013092041,0,31.965,483.875
8.357871294021606,0,31.983,483.875
8.566651821136475,0,31.983,483.875
8.771735191345215,0,31.983,483.875
8.979098796844482,0,31.983,483.875
9.181910753250122,0,31.983,483.875
9.385971069335938,0,31.983,483.875
9.588869571685791,0,31.965,483.875
9.792657613754272,0,31.983,483.875
9.995569944381714,0,31.965,483.875
10.198625326156616,0,31.965,483.875
10.401563882827759,7,31.983,503.875
10.604424715042114,0,31.965,503.875
10.807263135910034,0,31.965,503.875
11.011086225509644,0,31.983,503.875
11.214011430740356,0,31.965,503.875
11.41699767112732,0,31.983,503.875
11.619901657104492,0,31.983,503.875
11.82279896736145,0,31.983,503.875
12.025826930999756,0,31.965,503.875
12.228867053985596,0,31.965,503.875
12.431731939315796,0,31.965,503.875
12.636308908462524,0,31.983,503.875
12.839670419692993,0,31.983,481.875
13.042458772659302,4,31.983,481.875
13.2453293800354,0,31.965,481.875
13.448481559753418,0,31.983,481.875
13.65134859085083,0,31.983,481.875
13.85422396659851,0,31.983,481.875
14.05733036994934,0,31.983,481.875
14.263529777526855,0,31.983,481.875
14.46644377708435,0,31.983,481.875
14.669281721115112,0,31.965,481.875
14.872069120407104,0,31.983,481.875
15.074930429458618,0,31.983,481.875
15.27774715423584,0,31.983,481.875
15.482733964920044,0,33.348,479.875
15.69406247138977,10,38.047,523.875
15.900871515274048,34,33.17,523.875
16.109358549118042,24,32.953,523.875
16.320886850357056,17,33.151,523.875
16.52787685394287,27,33.348,523.875
16.736894607543945,22,33.842,523.875
16.9428813457489,23,34.732,523.875
17.148870944976807,25,33.052,523.875
17.3557186126709,25,35.699,523.875
17.564716577529907,23,33.052,523.875
17.774909496307373,19,35.325,523.875
17.983724355697632,25,33.744,523.875
18.190721035003662,34,34.633,523.875
18.399996280670166,15,32.854,523.875
18.606816291809082,21,33.052,523.875
18.819032669067383,20,33.151,523.875
19.03171944618225,20,33.823,523.875
19.246757745742798,20,34.337,523.875
19.45556092262268,19,32.181,523.875
19.670897006988525,12,35.107,523.875
19.878886699676514,11,35.206,523.875
20.088889598846436,18,32.755,523.875
20.301621675491333,13,33.941,523.875
20.509713172912598,10,34.139,523.875
20.722870588302612,19,33.348,523.875
20.936877012252808,13,32.657,523.875
21.144901752471924,13,32.36,523.875
21.349730253219604,16,35.502,523.875
21.55673336982727,10,34.909,523.875
21.767911911010742,31,35.918,523.875
21.97286891937256,13,35.028,523.875
22.178866863250732,28,36.884,523.875
22.393737077713013,21,35.601,523.875
22.599726915359497,22,34.238,523.875
22.817912340164185,22,33.151,523.875
23.027042150497437,23,32.953,523.875
23.238718271255493,25,33.151,523.875
23.445882320404053,20,33.348,523.875
23.651902675628662,21,33.447,523.875
23.85585904121399,21,34.929,523.875
24.062869548797607,33,32.854,523.875
24.267865657806396,22,33.348,523.875
24.476855993270874,21,33.25,523.875
24.684725046157837,27,33.052,523.875
24.89172887802124,22,33.941,523.875
25.104876279830933,21,35.028,523.875
25.310967922210693,20,34.435,523.875
25.518871784210205,21,34.633,523.875
25.725878477096558,21,34.811,523.875
25.931888818740845,32,32.379,523.875
26.138736248016357,19,32.774,523.875
26.350966453552246,29,33.348,523.875
26.557886838912964,13,33.348,523.875
26.769203186035156,23,35.403,523.875
26.974923372268677,26,35.226,523.875
27.1828453540802,16,32.972,523.875
27.399731397628784,16,34.534,523.875
27.60489773750305,24,33.348,523.875
27.81386637687683,25,34.337,523.875
28.020869493484497,22,32.459,523.875
28.225884914398193,22,32.379,523.875
28.439709901809692,20,32.261,523.875
28.64486050605774,31,34.021,523.875
28.85187578201294,20,32.755,523.875
29.06087350845337,21,35.423,523.875
29.26529097557068,21,34.732,523.875
29.47239065170288,20,35.522,523.875
29.67985987663269,24,33.25,523.875
29.88587188720703,26,33.447,523.875
30.0937237739563,21,35.008,523.875
30.304891347885132,23,33.941,523.875
30.510862350463867,23,33.25,523.875
30.715226888656616,22,33.546,523.875
30.922932863235474,36,34.435,523.875
31.13274908065796,26,33.151,523.875
31.34575319290161,22,34.435,523.875
31.55054259300232,24,33.052,523.875
31.75795030593872,21,32.755,523.875
31.971721649169922,13,33.546,523.875
32.19207549095154,18,32.854,523.875
32.40171837806702,12,35.304,523.875
32.6088752746582,9,33.744,523.875
32.82487177848816,14,33.151,523.875
33.03091263771057,19,36.292,523.875
33.250659465789795,12,33.348,523.875
33.45598840713501,11,32.558,523.875
33.66471982002258,18,33.447,523.875
33.871254444122314,13,32.854,523.875
34.07924199104309,17,32.755,523.875
34.28659152984619,13,34.238,523.875
34.49771690368652,19,35.008,523.875
34.71084260940552,21,34.633,523.875
34.91790461540222,26,33.842,481.875
35.12110757827759,24,32.163,481.875
35.32562708854675,0,32.163,481.875
35.5284059047699,0,32.755,483.875
35.73119401931763,9,32.181,483.875
35.934035778045654,0,32.854,483.875
36.136794567108154,9,32.163,483.875
36.33961892127991,0,32.163,483.875
36.542521953582764,0,32.181,483.875
36.74543857574463,0,32.163,483.875
36.95048427581787,0,32.181,483.875
37.153265953063965,0,32.181,483.875
37.35606527328491,0,32.163,483.875
37.5589554309845,0,32.181,483.875
37.76177763938904,3,33.052,483.875
37.964590311050415,18,32.181,483.875
38.16771864891052,0,32.181,483.875
38.370607137680054,0,32.163,483.875
38.576050996780396,0,32.181,483.875
38.77906250953674,0,33.151,483.875
38.98212170600891,10,32.181,483.875
39.185007095336914,0,32.181,483.875
39.38787007331848,0,32.181,483.875
39.59132933616638,0,32.163,483.875
