t,gpu_util_pct,power_w,gpu_mem_used_mb
0.00025177001953125,1,27.069,471.875
0.24411773681640625,0,27.069,471.875
0.4555370807647705,0,27.564,539.875
0.6680159568786621,3,27.069,539.875
0.8771984577178955,0,27.168,653.875
1.0859334468841553,8,27.663,611.875
1.3032164573669434,11,27.267,761.875
1.512727975845337,9,27.168,757.875
1.7210092544555664,1,27.762,905.875
1.9350192546844482,7,27.069,793.875
2.1501307487487793,0,27.069,857.875
2.363006353378296,2,27.168,859.875
2.5711898803710938,7,27.069,859.875
2.7812235355377197,0,27.069,973.875
2.9882209300994873,7,27.762,873.875
3.197265386581421,5,27.762,907.875
3.4142463207244873,0,27.069,919.875
3.624410629272461,0,27.168,919.875
3.833028554916382,0,27.069,949.875
4.041034936904907,7,27.069,951.875
4.264206409454346,0,27.069,951.875
4.474189281463623,0,27.069,951.875
4.680203199386597,0,27.069,951.875
4.8861987590789795,0,27.069,951.875
5.092198848724365,0,27.069,951.875
5.298205614089966,0,27.069,951.875
5.507012844085693,0,27.069,951.875
5.712197303771973,0,27.069,951.875
5.9191789627075195,0,27.168,951.875
6.127009630203247,0,27.168,951.875
6.331187963485718,0,27.069,951.875
6.537015438079834,0,27.069,951.875
6.74401593208313,0,27.069,951.875
6.949194669723511,0,27.069,951.875
7.157221794128418,0,27.069,951.875
7.365190505981445,0,27.069,951.875
7.573012828826904,0,27.069,951.875
7.785219430923462,0,27.069,951.875
7.99116849899292,0,27.069,951.875
8.196161031723022,0,27.069,965.875
8.409175634384155,3,27.069,965.875
8.615218877792358,0,27.069,965.875
8.823208093643188,0,27.069,965.875
9.02902889251709,0,27.069,965.875
9.23416805267334,8,32.298,979.875
9.441194295883179,0,27.069,979.875
9.650017738342285,7,27.168,993.875
9.857202291488647,0,27.069,993.875
10.06319284439087,0,27.069,993.875
10.27301287651062,0,27.069,993.875
10.480463981628418,0,27.069,993.875
10.695016622543335,0,27.069,993.875
10.904009580612183,0,27.069,993.875
11.110172271728516,0,27.069,993.875
11.317181825637817,0,27.069,993.875
11.525014638900757,0,27.168,993.875
11.733235836029053,0,27.069,993.875
11.941023826599121,0,27.168,993.875
12.148183345794678,0,27.168,993.875
12.35316777229309,0,27.069,993.875
12.56022334098816,0,27.054,993.875
12.769044160842896,0,27.069,993.875
12.975204706192017,0,27.069,993.875
13.18303370475769,0,27.069,993.875
13.391016960144043,0,27.069,993.875
13.598193407058716,0,27.069,993.875
13.808014869689941,0,27.069,993.875
14.015182733535767,0,27.168,993.875
14.222206354141235,0,27.168,993.875
14.428205966949463,0,27.069,993.875
14.633800506591797,0,27.168,993.875
14.845010995864868,0,27.168,993.875
15.058897018432617,0,27.168,993.875
15.273175716400146,0,27.069,993.875
15.480847358703613,0,27.168,993.875
15.693042039871216,0,27.168,993.875
15.898014545440674,0,27.069,993.875
16.107199668884277,0,27.069,993.875
16.319011926651,0,27.069,993.875
16.531028747558594,0,27.168,993.875
16.740013360977173,0,27.168,993.875
16.94917130470276,0,27.168,993.875
17.16403079032898,0,27.168,993.875
17.374404668807983,0,27.153,993.875
17.58403444290161,0,27.168,993.875
17.79827308654785,0,27.069,993.875
18.0130136013031,2,27.168,965.875
18.219008445739746,11,33.09,985.875
18.42619013786316,10,27.168,985.875
18.63774585723877,20,34.732,957.875
18.84717607498169,11,27.267,957.875
19.059006690979004,17,28.835,977.875
19.26901602745056,12,27.663,977.875
19.48002028465271,28,35.918,949.875
19.69601345062256,16,28.851,949.875
19.90839147567749,19,31.291,969.875
20.12153649330139,22,30.913,969.875
20.34520387649536,16,27.96,969.875
20.560329914093018,21,30.22,969.875
20.78301215171814,13,30.319,969.875
21.003190755844116,21,34.534,969.875
21.223019123077393,17,27.663,969.875
21.436023235321045,17,27.267,969.875
21.650343656539917,17,27.366,969.875
21.86681318283081,18,27.564,969.875
22.080784559249878,16,27.168,969.875
22.293027639389038,21,29.247,969.875
22.498152017593384,18,33.466,969.875
22.7110698223114,18,28.835,969.875
22.939161777496338,19,27.366,969.875
23.153022527694702,19,27.267,969.875
23.390004634857178,18,27.267,969.875
23.599090337753296,17,27.267,969.875
23.810734033584595,17,36.828,969.875
24.02117395401001,16,29.231,969.875
24.237754583358765,16,28.257,969.875
24.45731258392334,18,27.267,969.875
24.6728196144104,15,27.366,969.875
24.88741183280945,18,27.267,969.875
25.10301947593689,20,28.554,969.875
25.327007293701172,22,27.549,969.875
25.53744888305664,20,27.267,969.875
25.744187831878662,18,27.267,969.875
25.97178292274475,17,27.267,969.875
26.19801139831543,6,29.923,969.875
26.408750534057617,11,32.576,969.875
26.631030797958374,19,27.267,969.875
26.848026037216187,16,27.267,969.875
27.057187795639038,14,27.267,969.875
27.275012016296387,25,36.214,969.875
27.492185831069946,16,33.744,969.875
27.70201063156128,16,32.675,969.875
27.919039726257324,11,27.366,969.875
28.130030393600464,16,27.267,969.875
28.356659173965454,10,28.356,969.875
28.575936317443848,11,28.637,969.875
28.791024208068848,13,29.824,969.875
29.008010149002075,10,27.663,969.875
29.217024564743042,11,27.762,969.875
29.439345836639404,13,29.841,969.875
29.662140369415283,10,27.663,969.875
29.886486291885376,15,30.895,969.875
30.124011993408203,10,30.895,969.875
30.346041917800903,10,29.923,969.875
30.559253454208374,14,27.366,969.875
30.77603769302368,13,27.366,969.875
30.982045888900757,14,28.257,969.875
31.19962787628174,7,33.268,969.875
31.41201424598694,17,27.267,969.875
31.63816237449646,15,30.913,969.875
31.85603380203247,12,36.412,969.875
32.076021671295166,18,27.366,969.875
32.29817342758179,25,29.824,969.875
32.510311126708984,21,36.807,969.875
32.72900986671448,16,28.538,969.875
32.943021059036255,17,28.059,969.875
33.150190591812134,14,28.142,969.875
33.37167549133301,14,30.599,969.875
33.58064556121826,22,27.663,969.875
33.797178983688354,20,30.913,969.875
34.00518035888672,21,29.132,969.875
34.218098402023315,15,30.319,969.875
34.43422174453735,12,27.861,969.875
34.64343857765198,16,31.407,969.875
34.85221338272095,16,31.093,969.875
35.06317639350891,18,28.455,969.875
35.27103400230408,22,30.715,969.875
35.49600911140442,22,34.633,969.875
35.707008600234985,14,37.301,969.875
35.93502378463745,19,29.725,969.875
36.150012254714966,18,32.576,969.875
36.36501455307007,16,31.291,969.875
36.58191967010498,14,27.762,969.875
36.79384970664978,17,27.564,969.875
37.01301169395447,17,29.725,969.875
37.23401713371277,18,34.257,969.875
37.44604682922363,16,36.588,969.875
37.66018080711365,16,30.319,969.875
37.880006074905396,22,38.738,969.875
38.089584827423096,17,28.835,969.875
38.30438041687012,17,32.397,969.875
38.515692472457886,14,30.203,969.875
38.72744178771973,14,28.439,969.875
38.94501066207886,19,30.913,969.875
39.15601396560669,17,33.862,969.875
39.36701416969299,17,37.993,969.875
39.58158302307129,17,32.972,969.875
39.7952082157135,15,29.725,969.875
40.007009744644165,16,37.872,969.875
40.22117805480957,32,30.814,921.875
40.42753529548645,23,28.059,921.875
40.64405131340027,13,37.082,921.875
40.85100769996643,11,36.807,921.875
41.067190408706665,13,28.851,921.875
41.27406668663025,20,35.147,873.875
41.48490071296692,19,27.465,873.875
41.69515538215637,5,27.366,873.875
41.913854122161865,5,27.267,873.875
42.12505269050598,10,31.983,873.875
42.33971381187439,10,29.033,825.875
42.56306076049805,0,27.366,825.875
42.77661967277527,0,27.267,825.875
42.99101376533508,0,27.366,825.875
43.199177265167236,0,27.267,825.875
43.41619801521301,0,27.267,825.875
43.62818646430969,0,27.366,825.875
43.84109926223755,0,27.366,825.875
44.055540323257446,0,27.267,825.875
44.269036531448364,0,27.366,825.875
44.476171016693115,0,27.366,825.875
44.691667795181274,0,27.366,825.875
44.906161069869995,0,27.267,825.875
45.11916661262512,0,27.366,825.875
45.33202886581421,0,27.366,825.875
45.53918743133545,0,27.366,825.875
45.747854471206665,3,27.96,825.875
45.955047369003296,0,27.366,825.875
46.168018102645874,0,27.366,825.875
46.37401485443115,0,27.366,825.875
46.58393359184265,0,27.366,825.875
46.793631076812744,2,27.366,825.875
47.00661778450012,4,27.366,825.875
47.21700668334961,0,27.366,825.875
47.433005809783936,0,27.366,825.875
47.64355707168579,0,27.366,825.875
47.85017538070679,0,27.366,825.875
48.06701183319092,0,27.366,825.875
48.273173570632935,0,27.267,825.875
48.48120450973511,0,27.366,825.875
48.69476628303528,0,27.366,825.875
48.90369939804077,0,27.366,825.875
49.120201587677,0,27.366,825.875
49.328710317611694,0,27.366,825.875
49.535215616226196,0,27.366,825.875
49.74302864074707,0,27.366,825.875
49.950175046920776,0,27.366,825.875
50.15902662277222,0,27.366,825.875
50.365012645721436,0,27.366,825.875
50.570905447006226,0,27.366,825.875
50.775169134140015,0,27.366,825.875
50.982173442840576,0,27.366,825.875
51.1890082359314,0,27.366,825.875
51.39501762390137,0,27.366,825.875
51.60100722312927,0,27.366,825.875
51.808178186416626,0,27.366,825.875
52.014155626297,0,27.366,825.875
52.22801423072815,0,27.366,825.875
52.43431282043457,0,27.366,825.875
52.645171880722046,0,27.366,825.875
52.8511598110199,0,27.366,825.875
53.05801033973694,0,27.366,825.875
53.27001190185547,0,27.366,825.875
53.47717070579529,0,27.366,825.875
53.682411909103394,0,27.366,825.875
53.888152837753296,0,27.366,825.875
54.10734963417053,5,27.366,825.875
54.32200598716736,0,28.835,921.875
54.53802728652954,10,31.291,907.875
54.7490348815918,17,27.762,1003.875
54.95714712142944,4,34.455,989.875
55.17300581932068,5,27.465,989.875
55.38319659233093,4,27.564,989.875
55.59551405906677,4,27.762,989.875
55.81201124191284,4,28.637,989.875
56.01733684539795,2,27.366,989.875
56.23800325393677,5,27.366,989.875
56.45474720001221,4,27.366,989.875
56.672972440719604,2,28.257,989.875
56.90501689910889,2,28.059,989.875
57.123005628585815,9,27.366,989.875
57.338451862335205,4,30.22,989.875
57.56284546852112,4,33.466,989.875
57.774027585983276,5,27.366,1085.875
57.997750997543335,8,28.637,1153.875
58.2241427898407,21,34.139,1071.875
58.43434119224548,6,27.366,1005.875
58.64624261856079,6,28.158,989.875
58.87406396865845,8,30.121,989.875
59.09010672569275,6,28.34,907.875
59.30100679397583,10,28.538,955.875
59.506162881851196,12,28.835,955.875
59.71401333808899,7,31.291,1003.875
59.92501401901245,12,35.423,1003.875
60.153112173080444,14,27.465,1003.875
60.364413022994995,16,28.637,1003.875
60.57526612281799,14,27.366,1003.875
60.79017877578735,15,27.366,1003.875
61.00601291656494,17,27.663,1003.875
61.215670108795166,18,29.626,1003.875
61.42900609970093,16,29.923,921.875
61.64227318763733,16,29.429,921.875
61.85302233695984,13,29.033,921.875
62.07135224342346,10,35.621,921.875
62.29111886024475,17,28.257,969.875
62.51018786430359,16,28.934,969.875
62.73001790046692,18,29.033,969.875
62.94404363632202,13,27.861,969.875
63.15701603889465,21,27.564,969.875
63.37900757789612,16,34.356,969.875
63.614036560058594,15,29.528,969.875
63.82202219963074,10,28.158,969.875
64.03601336479187,16,27.762,969.875
64.24501848220825,21,28.059,969.875
64.46205353736877,12,27.465,969.875
64.67862319946289,22,30.121,969.875
64.891836643219,18,32.181,969.875
65.11611223220825,17,33.862,969.875
65.32703018188477,17,34.139,969.875
65.53701210021973,18,28.934,969.875
65.75848150253296,19,28.257,969.875
65.96675968170166,18,29.725,969.875
66.17816853523254,18,31.192,969.875
66.39615106582642,16,31.471,969.875
66.59894323348999,14,38.684,969.875
66.81701493263245,17,30.994,969.875
67.0321855545044,18,28.439,969.875
67.2420117855072,14,28.653,969.875
67.45501065254211,18,28.752,969.875
67.67319369316101,17,35.246,969.875
67.88402366638184,17,29.626,969.875
68.1010069847107,17,32.854,969.875
68.31640839576721,15,29.824,969.875
68.52802467346191,16,33.862,969.875
68.74573159217834,16,29.33,969.875
68.95518827438354,11,27.564,969.875
69.16902947425842,10,34.831,969.875
69.38746356964111,12,27.366,969.875
69.61401915550232,7,29.528,969.875
69.83729720115662,7,30.616,969.875
70.05407691001892,12,29.231,969.875
70.27800917625427,14,28.95,969.875
70.49202489852905,8,30.517,969.875
70.7196090221405,11,29.231,969.875
70.95127463340759,13,28.158,969.875
71.19063353538513,11,28.257,969.875
71.40727591514587,10,27.366,969.875
71.61571025848389,11,29.824,969.875
71.83601307868958,7,28.043,969.875
72.0841875076294,14,27.267,969.875
72.29901695251465,18,30.418,969.875
72.52006196975708,22,29.231,969.875
72.73175001144409,14,32.539,969.875
72.94481682777405,18,32.576,969.875
73.16700649261475,14,30.517,969.875
73.38800597190857,18,29.725,969.875
73.60174107551575,21,29.132,969.875
73.83602285385132,17,27.564,969.875
74.04900884628296,17,29.824,969.875
74.25915288925171,11,27.96,969.875
74.47417521476746,20,36.037,969.875
74.67916464805603,15,30.418,969.875
74.89615821838379,18,30.616,969.875
75.10516619682312,19,27.465,969.875
75.32394933700562,12,31.506,969.875
75.54600882530212,11,31.506,969.875
75.75900721549988,23,30.022,969.875
75.97203397750854,17,31.785,969.875
76.18993663787842,16,31.704,969.875
76.40601825714111,16,28.059,969.875
76.61784863471985,14,29.231,969.875
76.82808351516724,17,27.465,969.875
77.04009771347046,20,28.653,969.875
77.26038074493408,21,27.366,969.875
77.4687819480896,13,29.132,969.875
77.68485689163208,14,29.725,969.875
77.9030818939209,17,31.686,969.875
78.11501479148865,16,29.528,969.875
78.33016443252563,17,31.309,969.875
78.5421712398529,19,27.366,969.875
78.76216053962708,13,29.824,969.875
78.98102498054504,17,30.616,969.875
79.19069266319275,15,34.356,969.875
79.41014051437378,19,32.181,969.875
79.62003016471863,19,31.39,969.875
79.82967209815979,13,29.132,969.875
80.04405426979065,19,29.231,969.875
80.25652575492859,17,28.257,969.875
80.46902179718018,16,27.762,969.875
80.68878889083862,17,27.762,969.875
80.91401052474976,18,31.686,969.875
81.12902784347534,18,30.121,969.875
81.34813928604126,15,29.132,969.875
81.56100845336914,19,28.637,969.875
81.77518153190613,17,33.466,971.875
82.19405150413513,9,31.39,971.875
82.41506814956665,5,27.861,971.875
