t,gpu_util_pct,power_w,gpu_mem_used_mb
0.0002067089080810547,0,28.752,707.875
0.23589754104614258,20,27.762,707.875
0.44852447509765625,0,27.762,707.875
0.6565260887145996,0,27.762,707.875
0.8655104637145996,0,27.762,707.875
1.078528642654419,0,27.762,707.875
1.2915220260620117,3,27.762,797.875
1.5115251541137695,1,27.861,817.875
1.7415108680725098,2,27.762,887.875
1.965510606765747,0,27.762,887.875
2.1955161094665527,0,27.762,1353.875
2.414710283279419,1,27.96,1353.875
2.628732442855835,2,27.762,1819.875
2.850759744644165,9,35.028,1819.875
3.0805234909057617,38,34.554,1415.875
3.29880690574646,30,33.17,1013.875
3.521538257598877,13,27.762,1063.875
3.7415223121643066,1,27.861,1063.875
3.952514171600342,2,27.861,1145.875
4.158525228500366,5,34.257,1275.875
4.371687889099121,47,58.398,2273.875
4.578669786453247,78,69.692,2815.875
4.782689094543457,87,73.034,3373.875
5.001714706420898,83,42.463,3737.875
5.207679033279419,26,42.982,3839.875
5.420543432235718,62,34.851,3785.875
5.625690937042236,0,35.028,3785.875
5.830691337585449,0,35.048,3785.875
6.038704872131348,0,35.147,3785.875
6.244728088378906,0,35.048,3785.875
6.448695659637451,0,35.127,3785.875
6.654714584350586,0,35.127,3785.875
6.859708070755005,0,35.226,3785.875
7.0647077560424805,0,35.345,3785.875
7.270721912384033,0,27.861,3785.875
7.4766833782196045,0,27.861,3785.875
7.683738708496094,0,27.861,3785.875
7.889720916748047,0,27.762,3785.875
8.098711013793945,0,27.762,3785.875
8.309581995010376,0,27.861,3785.875
8.512528419494629,0,27.861,3785.875
8.71872067451477,0,27.861,3785.875
8.924712896347046,0,27.762,3785.875
9.129727602005005,0,27.762,3785.875
9.336199283599854,0,27.861,3785.875
9.540715456008911,0,27.762,3785.875
9.747710466384888,0,27.762,3785.875
9.953697443008423,0,27.762,3785.875
10.15770697593689,0,27.861,3785.875
10.362700462341309,0,27.861,3785.875
10.569693088531494,0,27.762,3785.875
10.77371859550476,29,47.099,3829.875
10.980721473693848,86,46.972,3829.875
