t,gpu_util_pct,power_w,gpu_mem_used_mb
0.00015735626220703125,0,28.736,451.875
0.24779582023620605,3,28.538,501.875
0.4544551372528076,13,29.33,501.875
0.6588120460510254,18,29.231,501.875
0.8653347492218018,14,29.33,501.875
1.072493076324463,16,35.543,501.875
1.2865231037139893,15,30.517,501.875
1.4937574863433838,17,29.033,501.875
1.6984753608703613,15,35.226,501.875
1.9067692756652832,15,34.929,501.875
2.1124956607818604,15,33.466,501.875
2.318657159805298,20,29.923,501.875
2.526411771774292,16,34.435,501.875
2.7337818145751953,17,29.033,501.875
2.946021318435669,10,30.022,501.875
3.155388593673706,20,29.033,501.875
3.3604695796966553,15,33.348,501.875
3.5664994716644287,15,28.835,501.875
3.7724525928497314,16,34.732,501.875
3.979316234588623,17,32.873,501.875
4.184458255767822,17,30.715,501.875
4.395471811294556,17,33.862,501.875
4.601512670516968,15,30.599,501.875
4.805209636688232,15,29.528,501.875
5.010506868362427,15,29.528,501.875
5.2174599170684814,15,31.192,501.875
5.422479629516602,17,32.774,501.875
5.629350662231445,17,32.576,501.875
5.833770513534546,15,30.022,501.875
6.0403525829315186,18,31.686,501.875
6.253519296646118,8,30.005,501.875
6.470341444015503,10,32.28,501.875
6.677318334579468,10,32.755,501.875
6.88849139213562,13,32.576,501.875
7.097368478775024,10,30.203,501.875
7.3073179721832275,10,34.435,501.875
7.515467882156372,10,32.972,501.875
7.72250771522522,10,32.28,501.875
7.9293372631073,10,34.238,501.875
8.144387006759644,10,29.132,501.875
8.359038591384888,14,29.033,501.875
8.628700733184814,0,28.621,609.875
8.834669828414917,4,30.796,609.875
9.039469242095947,6,29.528,609.875
9.245495319366455,6,29.033,609.875
9.4525306224823,6,29.132,609.875
9.656665802001953,7,29.33,609.875
9.867495059967041,7,31.884,609.875
10.076505422592163,3,32.181,609.875
10.282474279403687,12,32.28,609.875
10.48947024345398,15,33.941,609.875
10.695460796356201,15,30.5,609.875
10.901427507400513,17,34.435,609.875
11.110320091247559,18,35.621,609.875
11.319475889205933,15,35.206,609.875
11.523492813110352,15,34.119,609.875
11.7283194065094,17,30.302,609.875
11.934370756149292,16,29.33,609.875
12.140503168106079,16,31.192,609.875
12.347654819488525,15,34.455,609.875
12.556432008743286,15,36.412,609.875
12.768154382705688,15,33.941,609.875
12.974470615386963,17,30.599,609.875
13.181485891342163,18,29.511,609.875
13.385503768920898,15,34.929,609.875
13.59248685836792,15,34.732,609.875
13.797477960586548,18,34.633,609.875
14.003482818603516,15,30.104,609.875
14.20948052406311,15,32.064,609.875
14.416485786437988,18,34.554,609.875
14.621487855911255,15,35.226,609.875
14.826551914215088,18,31.489,609.875
15.033506870269775,15,30.698,609.875
15.238320350646973,15,29.132,609.875
15.444488763809204,15,32.459,609.875
15.650458097457886,15,36.193,609.875
15.858463048934937,18,34.534,609.875
16.063903093338013,17,30.599,609.875
16.26931381225586,16,33.25,609.875
16.47446870803833,17,33.744,609.875
16.680421113967896,17,30.302,609.875
16.885841131210327,15,29.214,609.875
17.093982458114624,18,36.391,609.875
17.30336618423462,17,31.588,609.875
17.510518312454224,11,28.736,609.875
17.7165265083313,4,33.546,609.875
17.92346167564392,6,29.528,609.875
18.129488229751587,8,34.04,609.875
18.3354754447937,6,29.33,609.875
18.54279851913452,8,31.192,609.875
18.74567937850952,8,28.736,609.875
18.954318284988403,10,33.546,609.875
19.15946865081787,10,29.709,609.875
19.368414878845215,10,30.302,609.875
19.577329397201538,10,29.709,609.875
19.78533434867859,10,29.033,609.875
19.994318962097168,11,29.528,609.875
20.204941034317017,14,28.934,609.875
20.421547889709473,8,32.459,609.875
20.635642528533936,12,28.835,609.875
20.8433780670166,7,29.033,609.875
21.051432371139526,8,29.132,609.875
21.26033067703247,13,28.835,609.875
21.465678453445435,12,34.633,609.875
21.670499563217163,17,29.528,609.875
21.877482652664185,15,29.33,609.875
22.083463668823242,15,29.626,609.875
22.288478136062622,18,29.626,609.875
22.49762511253357,17,31.884,609.875
22.702181100845337,16,35.918,609.875
22.909484148025513,17,36.687,609.875
23.114508867263794,11,36.51,609.875
23.330710411071777,19,33.466,609.875
23.54007053375244,15,35.127,609.875
23.745750188827515,15,31.093,609.875
23.952491283416748,15,31.093,609.875
24.1564724445343,17,31.093,609.875
24.364453077316284,13,29.528,609.875
24.58147621154785,15,30.994,609.875
24.787485599517822,15,35.325,609.875
24.996317625045776,15,37.005,609.875
25.208489894866943,10,31.192,609.875
25.416318893432617,15,34.534,609.875
25.624473571777344,15,37.082,609.875
25.82847309112549,18,31.489,609.875
26.034478902816772,15,36.193,609.875
26.241515159606934,15,28.934,609.875
26.44645881652832,15,29.528,609.875
26.65132236480713,15,29.231,609.875
26.859477519989014,20,34.139,609.875
27.06647801399231,15,30.796,609.875
27.270495891571045,14,28.835,609.875
27.476558208465576,4,32.972,609.875
27.683485507965088,7,30.698,609.875
27.890504598617554,6,29.907,609.875
28.09662413597107,6,33.25,609.875
28.307947397232056,8,29.429,609.875
