t,gpu_util_pct,power_w,gpu_mem_used_mb
0.0022573471069335938,3,26.277,379.875
0.23247790336608887,1,26.277,407.875
0.43932056427001953,2,26.277,503.875
0.6462507247924805,0,26.277,619.875
0.8502628803253174,1,30.895,601.875
1.056288719177246,12,29.742,613.875
1.2612676620483398,11,26.772,691.875
1.4662630558013916,10,26.376,721.875
1.6722667217254639,4,26.39,723.875
1.8762660026550293,4,26.277,723.875
2.0842840671539307,0,26.277,723.875
2.292435884475708,0,26.376,723.875
2.498272180557251,0,26.376,723.875
2.7101216316223145,0,26.376,723.875
2.915264844894409,0,26.277,723.875
3.120279312133789,0,26.376,723.875
3.3311092853546143,0,26.376,723.875
3.5362775325775146,0,26.376,723.875
3.7422802448272705,0,26.277,723.875
3.962655782699585,0,26.376,723.875
4.167280197143555,0,26.376,723.875
4.3742897510528564,0,26.376,723.875
4.5782880783081055,0,26.39,723.875
4.784255266189575,1,27.366,737.875
4.990277051925659,6,26.376,737.875
5.19627571105957,7,26.574,751.875
5.400045156478882,0,26.376,751.875
5.604273796081543,0,26.376,751.875
5.810254812240601,0,26.376,751.875
6.020267963409424,0,26.376,751.875
6.225256681442261,0,26.376,751.875
6.431110143661499,0,26.376,751.875
6.636262655258179,0,26.475,751.875
6.843297004699707,0,26.376,751.875
7.049104690551758,0,26.376,751.875
7.254318714141846,0,26.376,751.875
7.4602134227752686,0,26.376,751.875
7.666269302368164,0,26.376,751.875
7.871260166168213,0,26.376,751.875
8.077260494232178,0,26.475,751.875
8.283316612243652,0,26.475,751.875
8.487532377243042,0,26.475,751.875
8.694719552993774,0,26.475,751.875
8.899260520935059,0,26.475,751.875
9.106282472610474,0,26.376,751.875
9.311254262924194,0,26.475,751.875
9.516263008117676,0,26.475,751.875
9.722267866134644,0,26.475,751.875
9.929265260696411,12,26.475,723.875
10.136261463165283,13,29.824,743.875
10.341252565383911,10,29.923,743.875
10.546906232833862,23,26.97,715.875
10.757299661636353,11,26.574,735.875
10.969435453414917,16,28.835,735.875
11.203125476837158,12,28.455,735.875
11.41316032409668,9,28.851,735.875
11.627098083496094,12,28.356,735.875
11.839125633239746,12,30.698,735.875
12.055102586746216,14,26.871,735.875
12.272157192230225,12,26.574,735.875
12.493109941482544,12,30.616,735.875
12.71273922920227,11,29.725,735.875
12.926120281219482,10,27.366,735.875
13.14242172241211,19,26.574,735.875
13.368112325668335,12,27.762,735.875
13.579433917999268,9,27.663,735.875
13.796301126480103,12,26.673,735.875
14.013273239135742,16,30.005,735.875
14.225192308425903,19,27.663,735.875
14.436135530471802,17,27.762,735.875
14.646100521087646,16,29.247,735.875
14.855265617370605,15,32.477,735.875
15.067106008529663,23,26.97,735.875
15.277106046676636,20,26.772,735.875
15.48326563835144,19,27.564,735.875
15.691248178482056,13,37.894,735.875
15.902299165725708,21,33.961,735.875
16.108105421066284,21,26.772,735.875
16.32510471343994,17,30.22,735.875
16.53373408317566,16,27.366,735.875
16.741780996322632,19,31.111,735.875
16.952101469039917,20,26.772,735.875
17.16177487373352,17,28.554,735.875
17.36926531791687,19,37.4,735.875
17.579145908355713,19,26.871,735.875
17.795294523239136,13,30.121,735.875
18.009102821350098,16,29.824,735.875
18.219141721725464,19,28.752,735.875
18.432101726531982,22,26.772,735.875
18.645130395889282,20,27.069,735.875
18.85810089111328,13,31.588,735.875
19.07011914253235,23,28.241,735.875
19.27832531929016,18,29.247,735.875
19.494102239608765,14,30.994,735.875
19.706016778945923,21,27.663,735.875
19.918349504470825,12,26.772,735.875
20.129155158996582,24,33.664,735.875
20.336254835128784,16,28.835,735.875
20.546107053756714,18,31.588,735.875
20.764238357543945,13,27.944,735.875
20.970244884490967,18,26.673,735.875
21.18704867362976,16,28.736,735.875
21.39284372329712,19,33.842,735.875
21.60912251472473,20,27.846,735.875
21.82611632347107,18,34.633,735.875
22.04436230659485,21,27.663,735.875
22.253271341323853,13,29.528,735.875
22.468106031417847,15,28.356,735.875
22.67810559272766,23,27.465,735.875
22.897255420684814,19,31.192,735.875
23.10659694671631,15,26.772,735.875
23.31427788734436,18,27.069,735.875
23.5230975151062,11,26.772,735.875
23.739098072052002,8,26.772,735.875
23.95128035545349,20,26.772,735.875
24.169100761413574,6,26.673,735.875
24.38915181159973,16,32.379,735.875
24.59911584854126,11,28.637,735.875
24.810110569000244,11,28.835,735.875
25.02409815788269,14,30.616,815.875
25.25132465362549,18,29.923,687.875
25.470136880874634,11,26.871,687.875
25.686124324798584,5,27.663,687.875
25.910319566726685,5,28.835,687.875
26.121122360229492,8,27.663,687.875
26.327343702316284,10,26.871,639.875
26.53968644142151,9,26.772,639.875
26.745293617248535,0,26.772,639.875
26.954538822174072,0,26.772,639.875
27.159261465072632,0,26.673,639.875
27.364263772964478,0,26.673,639.875
27.572105169296265,0,26.673,639.875
27.782224893569946,0,26.673,639.875
27.987256050109863,0,26.772,639.875
28.195106506347656,0,26.673,639.875
28.409258365631104,0,26.673,639.875
28.614318132400513,0,26.673,639.875
28.819252490997314,3,26.673,639.875
29.025259494781494,3,26.673,639.875
29.230470418930054,0,26.673,639.875
29.43727469444275,0,26.673,639.875
29.64022946357727,0,26.673,639.875
29.846250772476196,0,26.772,639.875
30.052236080169678,0,26.673,639.875
30.257240772247314,0,26.673,639.875
30.46210765838623,0,26.673,639.875
30.668266773223877,0,26.673,639.875
30.87685537338257,0,26.673,639.875
31.08257508277893,0,26.673,639.875
31.28896999359131,0,26.673,639.875
31.498307943344116,0,26.673,639.875
31.704204559326172,0,26.673,639.875
31.910107851028442,0,26.673,639.875
32.11884260177612,0,26.673,639.875
32.325302600860596,0,26.673,639.875
32.53893208503723,0,26.673,639.875
32.74303841590881,0,26.673,639.875
32.950713872909546,0,26.673,639.875
33.15920567512512,0,26.673,639.875
33.366271018981934,0,26.772,639.875
33.57326078414917,0,26.673,639.875
33.81300354003906,5,28.142,639.875
34.054099321365356,7,28.538,803.875
34.2612829208374,16,27.168,721.875
34.469624280929565,11,26.871,721.875
34.67910981178284,3,28.835,817.875
34.89512515068054,12,38.168,803.875
35.100462675094604,19,28.34,803.875
35.310099363327026,9,26.97,803.875
35.523101806640625,4,27.069,803.875
35.736111879348755,9,30.418,803.875
35.944090127944946,9,26.871,803.875
36.15200901031494,7,27.564,721.875
36.36313223838806,11,29.725,721.875
36.57035517692566,4,27.267,769.875
36.7821204662323,12,30.121,769.875
36.990100383758545,20,31.884,687.875
37.203269958496094,11,32.298,735.875
37.408318519592285,10,29.923,735.875
37.62167167663574,8,30.418,735.875
37.83210110664368,14,31.291,735.875
38.043290853500366,9,29.429,735.875
38.25710153579712,8,26.871,735.875
38.466103076934814,12,30.895,735.875
38.68010997772217,10,27.366,735.875
38.89229965209961,10,28.835,735.875
39.11410212516785,8,31.291,735.875
39.33411622047424,11,32.892,735.875
39.55610370635986,10,28.538,735.875
39.77543759346008,14,28.142,735.875
39.99210286140442,12,31.489,735.875
40.204317569732666,11,33.052,735.875
40.4240448474884,14,31.291,735.875
40.641138792037964,11,27.96,735.875
40.850117921829224,22,30.616,735.875
41.05825662612915,15,34.752,735.875
41.26726174354553,12,26.97,735.875
41.47529411315918,19,29.528,735.875
41.68710446357727,22,26.871,735.875
41.894110679626465,18,27.366,735.875
42.10128092765808,16,31.704,735.875
42.312105894088745,23,26.871,735.875
42.51925444602966,12,36.115,735.875
42.72910189628601,22,26.871,735.875
42.94010257720947,16,34.929,735.875
43.1472647190094,21,31.192,735.875
43.357455015182495,15,31.506,735.875
43.57626986503601,15,27.168,735.875
43.784459829330444,15,32.181,735.875
43.99313187599182,16,30.022,735.875
44.2012722492218,20,29.528,735.875
44.41910219192505,15,26.871,735.875
44.6282594203949,18,36.214,735.875
44.837111473083496,17,27.069,735.875
45.044275522232056,15,28.934,735.875
45.257253885269165,19,32.477,735.875
45.467103004455566,12,30.796,735.875
45.678101539611816,18,33.25,735.875
45.888099908828735,18,27.762,735.875
46.09814262390137,18,33.664,735.875
46.30637288093567,15,31.192,735.875
46.51730537414551,16,33.17,735.875
46.72227597236633,17,30.517,735.875
46.93032431602478,18,31.785,735.875
47.13858342170715,19,27.168,735.875
47.353750228881836,17,34.455,735.875
47.566609144210815,18,29.923,735.875
47.77323818206787,12,30.022,735.875
47.987102031707764,21,35.621,735.875
48.20010423660278,22,29.429,735.875
48.410319328308105,14,28.158,735.875
48.61870217323303,21,27.069,735.875
48.82533812522888,16,28.736,735.875
49.039307832717896,18,28.059,735.875
49.25018548965454,17,33.367,735.875
49.46112084388733,18,27.762,735.875
49.67211031913757,18,29.923,735.875
49.88011050224304,14,27.861,735.875
50.09225797653198,16,29.528,735.875
50.29909944534302,15,27.366,735.875
50.50710582733154,18,32.972,735.875
50.729777097702026,13,26.97,735.875
50.93766689300537,11,27.762,735.875
51.146270513534546,10,28.934,735.875
51.356680154800415,14,27.069,735.875
51.56369924545288,12,29.923,735.875
51.77611589431763,12,29.313,735.875
51.98811197280884,11,29.626,735.875
52.20027756690979,7,32.972,735.875
52.415101051330566,12,29.033,735.875
52.63927483558655,12,28.158,735.875
53.01452326774597,8,26.97,737.875
53.228105783462524,5,27.069,737.875
53.43913531303406,5,27.168,845.875
53.66111993789673,7,26.97,847.875
53.87349581718445,11,27.663,847.875
54.09011912345886,2,27.168,847.875
54.29820394515991,4,28.059,955.875
54.50941038131714,9,30.616,955.875
54.72282361984253,9,33.744,955.875
54.93311333656311,8,26.97,955.875
55.142101526260376,8,27.366,955.875
55.35010385513306,7,34.949,955.875
55.5633020401001,10,27.069,955.875
55.825199127197266,8,30.616,955.875
56.03010416030884,5,30.022,955.875
56.243128299713135,10,32.873,955.875
56.45711541175842,12,27.267,955.875
56.66427135467529,15,29.725,955.875
56.87392592430115,10,29.148,955.875
57.0911009311676,21,31.21,955.875
57.303162574768066,19,30.121,955.875
57.51475286483765,10,28.752,955.875
57.73669767379761,19,30.418,955.875
57.94512104988098,18,27.564,955.875
58.15224599838257,17,31.983,955.875
58.36137080192566,19,28.158,955.875
58.571940422058105,14,29.528,955.875
58.778255224227905,15,32.477,955.875
58.995113134384155,21,27.168,955.875
59.20128107070923,20,29.033,955.875
59.41725564002991,19,35.621,955.875
59.622267961502075,16,27.663,955.875
59.837114572525024,14,31.884,955.875
60.04424786567688,15,31.309,955.875
