t,gpu_util_pct,power_w,gpu_mem_used_mb
0.0002357959747314453,0,27.747,491.875
0.23569560050964355,1,27.762,515.875
0.4496438503265381,0,28.34,535.875
0.6596517562866211,1,27.747,535.875
0.8686974048614502,0,27.747,555.875
1.0776433944702148,2,27.747,635.875
1.2916500568389893,0,28.934,557.875
1.498809814453125,9,27.747,563.875
1.7086505889892578,2,28.439,577.875
1.9178268909454346,12,29.033,603.875
2.123854398727417,16,28.241,617.875
2.331695318222046,5,27.747,619.875
2.5406455993652344,0,27.747,619.875
2.7478010654449463,0,27.747,619.875
2.957658529281616,0,27.846,619.875
3.1656525135040283,0,27.846,619.875
3.3778274059295654,9,27.846,621.875
3.5858442783355713,11,28.142,667.875
3.7985668182373047,5,27.944,713.875
4.011030197143555,4,28.043,715.875
4.218684196472168,1,27.747,715.875
4.427888631820679,0,27.747,715.875
4.637643337249756,0,27.747,715.875
4.8498313426971436,0,27.747,715.875
5.054822206497192,21,31.983,715.875
5.260839939117432,11,27.747,715.875
5.467837572097778,0,27.747,715.875
5.671824932098389,0,27.762,715.875
5.876856088638306,0,27.747,715.875
6.082827091217041,0,27.747,715.875
6.28683614730835,0,27.747,715.875
6.492824554443359,0,27.747,715.875
6.701428174972534,0,27.747,715.875
6.906872272491455,0,27.747,715.875
7.111825466156006,0,27.747,715.875
7.317810773849487,0,27.846,715.875
7.522845983505249,0,27.747,715.875
7.728808164596558,0,27.747,715.875
7.933830738067627,0,28.835,713.875
8.140071630477905,15,28.439,713.875
8.352033853530884,18,29.231,709.875
8.557814359664917,26,29.725,707.875
8.762676000595093,21,27.747,705.875
8.965501546859741,2,27.747,705.875
9.176843643188477,0,27.747,705.875
9.381807804107666,0,27.762,705.875
9.588829278945923,0,27.747,705.875
9.797833681106567,0,27.747,705.875
10.002808094024658,0,27.747,705.875
10.20784592628479,0,27.747,705.875
10.414849996566772,0,27.747,705.875
10.619807958602905,0,27.747,705.875
10.824821710586548,0,27.747,705.875
11.030642986297607,0,27.747,705.875
11.235963582992554,0,27.747,705.875
11.441824674606323,0,27.747,705.875
11.647665023803711,0,27.747,705.875
11.852819204330444,0,27.762,705.875
12.059835433959961,0,27.747,705.875
12.26382565498352,0,27.747,705.875
12.469971418380737,0,27.747,705.875
12.67564344406128,0,27.747,705.875
12.881810188293457,0,27.747,703.875
13.085798263549805,7,27.747,703.875
13.29165005683899,7,27.846,703.875
13.497835636138916,0,27.747,703.875
13.703651428222656,0,27.747,703.875
13.90981650352478,0,27.747,703.875
14.115794897079468,0,27.747,703.875
14.325871229171753,0,27.747,703.875
14.534864664077759,0,27.747,703.875
14.739168167114258,0,27.747,703.875
14.948249101638794,0,27.747,703.875
15.157832384109497,0,27.747,703.875
15.360844612121582,0,27.747,703.875
15.567864418029785,0,27.747,703.875
15.772650003433228,0,27.762,703.875
15.978167057037354,0,27.747,703.875
16.18885612487793,0,27.747,703.875
16.400657653808594,0,27.747,703.875
16.605855226516724,0,27.747,703.875
16.816863775253296,0,27.747,703.875
17.032653331756592,0,27.747,703.875
17.2368266582489,0,27.747,703.875
17.445589303970337,0,27.747,703.875
17.650853872299194,0,27.762,703.875
17.855818510055542,0,27.747,703.875
18.062644958496094,0,27.747,703.875
18.26984190940857,0,27.747,703.875
18.474814891815186,0,27.747,703.875
18.67880392074585,0,27.747,723.875
18.88484001159668,14,27.747,743.875
19.09087610244751,0,27.747,743.875
19.29667615890503,0,27.747,743.875
19.501819372177124,0,27.747,743.875
19.70782470703125,0,27.747,743.875
19.911848783493042,0,27.747,743.875
20.117830276489258,0,27.747,743.875
20.321868658065796,0,27.747,743.875
20.52881121635437,0,27.747,743.875
20.734808921813965,0,27.747,743.875
20.94184184074402,0,27.747,743.875
21.146804571151733,0,27.747,743.875
21.351815223693848,0,27.747,743.875
21.559839248657227,0,27.747,743.875
21.76583766937256,0,27.747,743.875
21.971797466278076,0,27.747,743.875
22.176799774169922,0,27.747,743.875
22.381819009780884,0,27.747,743.875
22.585809230804443,0,27.747,743.875
22.791829109191895,0,27.747,743.875
22.997816801071167,0,27.747,743.875
23.204641819000244,4,27.747,699.875
23.410808086395264,5,27.747,699.875
23.615824460983276,0,27.747,699.875
23.82365107536316,0,27.747,699.875
24.031834602355957,0,27.747,699.875
24.238864183425903,0,27.747,699.875
24.44383668899536,0,27.747,699.875
24.65584635734558,0,27.747,699.875
24.86367917060852,0,27.762,699.875
25.070890188217163,0,27.747,699.875
25.276819944381714,0,27.747,699.875
25.482815504074097,0,27.648,699.875
25.689823865890503,0,27.747,699.875
25.89681911468506,0,27.747,699.875
26.10088086128235,0,27.747,699.875
26.306636095046997,0,27.747,699.875
26.512827157974243,0,27.663,699.875
26.719832181930542,0,27.747,699.875
26.925822019577026,0,27.747,699.875
27.130815267562866,0,27.648,699.875
27.337831497192383,0,27.747,699.875
27.544641494750977,9,29.231,699.875
27.750644207000732,26,28.439,779.875
27.956663370132446,32,30.104,779.875
28.181840658187866,31,30.302,779.875
28.40054202079773,25,29.116,779.875
28.616652488708496,20,28.736,779.875
28.824668407440186,23,29.33,779.875
29.03181481361389,21,28.637,779.875
29.239577054977417,18,28.736,779.875
29.459648847579956,21,30.121,779.875
29.68780827522278,20,29.132,779.875
29.890650987625122,13,28.538,779.875
30.11283278465271,18,28.439,779.875
30.329665899276733,20,28.455,779.875
30.550658464431763,6,29.429,779.875
30.761651277542114,23,29.132,779.875
30.973959922790527,20,28.736,779.875
31.19165015220642,7,29.033,779.875
31.405648946762085,24,28.439,779.875
